"lat"	"long"	"name"	"url"	"user"	"id"	"price"	"stars"	"reviews"	"accommodates"	"bathrooms"	"bedrooms"	"beds"	"propType"	"roomType"	"filename"
29.7398957800176	-95.4001423904534	"Lovely Room in Walkable Montrose"	"/rooms/7400305?s=BmN6PTz-"	13796259	7400305	75	5	31	"4"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.8119301939063	-95.3906363354285	"Bright, Private Heights Studio Apt"	"/rooms/12113180?s=_Bn9m6t9"	49302513	12113180	60	0	0	"2"	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.6930015769899	-95.2647797083077	"Sweet Retreat! Comfortable Warm Apt"	"/rooms/5728100?s=_Bn9m6t9"	29698276	5728100	68	4.5	51	"2"	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7710722105125	-95.4087849193398	"Zen in the heart of Houston!"	"/rooms/5525275?s=_Bn9m6t9"	28654225	5525275	36	5	6	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.7379020787456	-95.3728286332888	"Guest room within a townhouse"	"/rooms/9654008?s=_Bn9m6t9"	49906903	9654008	50	5	13	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.744085176162	-95.501482879595	"Beautiful Apartment in Galleria"	"/rooms/12294349?s=ZNRlg3Vj"	66271022	12294349	65	0	2	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7725985880069	-95.3958806799289	"Tranquil setting in the Heights"	"/rooms/9168053?s=ZNRlg3Vj"	47715312	9168053	68	0	2	"2"	1	1	1	"Condominium"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7839077681836	-95.3763899178453	"Historic Brick Building in Heights"	"/rooms/8742062?s=ZNRlg3Vj"	2733880	8742062	125	4.5	9	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7469592138356	-95.4484947030321	"River Oaks Apartment!"	"/rooms/10963587?s=u9d8mpEF"	56136737	10963587	81	4.5	4	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7815485572462	-95.3959427723116	"Cute Heights Apt - Walk Everywhere!"	"/rooms/6866186?s=7-Uj0X3k"	16575058	6866186	109	5	35	"4"	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7378174469269	-95.4012261535889	"Montrose - Menil Private Bed & Bath"	"/rooms/8472506?s=7-Uj0X3k"	7510886	8472506	65	4.5	7	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.6816035529629	-95.4193616627813	"Lovely Room by Medical Center/NRG"	"/rooms/9935986?s=1Up2a4Yz"	50924259	9935986	38	4.5	8	"1"	1	1	1	"Condominium"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.7439017330486	-95.4069952014509	"Modern Apartment in Hip Montrose"	"/rooms/9976096?s=1Up2a4Yz"	40000019	9976096	105	4.5	3	"4"	1	2	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7424187180179	-95.4642612219468	"Galleria Getaway"	"/rooms/11221278?s=1Up2a4Yz"	22856555	11221278	85	0	1	"4"	1	1	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.6985686392404	-95.3783114478542	"Modern Medical Center Loft"	"/rooms/10862554?s=1Up2a4Yz"	56271067	10862554	49	5	7	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.7607687563668	-95.3692751655877	"Unique 2bed/2bath in Westchase Dist"	"/rooms/11776920?s=KGoj6WT6"	41078416	11776920	65	0	0	"6"	2	2	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7334324295642	-95.3245341329821	"Cosy EaDo Treehouse - Near Downtown"	"/rooms/2863874?s=KGoj6WT6"	14599592	2863874	69	5	51	"2"	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.6982749167744	-95.3863950618062	"Medical Center Female Only Please"	"/rooms/12171847?s=KGoj6WT6"	17830974	12171847	29	0	0	"1"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.7478872890687	-95.3969255438768	"Charming Montrose Bungalow"	"/rooms/8541471?s=isr77gAP"	9463482	8541471	185	5	8	"6"	2	2	2	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7342407292209	-95.3742240016186	"Midtown - Private 3rd Floor Loft"	"/rooms/7071352?s=HDQoE3ul"	15136936	7071352	70	5	14	"2"	1.5	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.6734586845357	-95.4364717209757	"Clean studio apartment near reliant"	"/rooms/12093091?s=HDQoE3ul"	64825747	12093091	40	0	1	"1"	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7864959701971	-95.5853880816988	"CHARMING 2 BEDROOM TOWNHOUSE"	"/rooms/7964001?s=HDQoE3ul"	42017882	7964001	110	5	33	"4"	1.5	2	2	"Townhouse"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7591936281721	-95.3894445823497	"Spacious and quiet apartment"	"/rooms/11277255?s=HDQoE3ul"	50363264	11277255	50	0	2	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.7372851926138	-95.385908195947	"Jack Street Treat (Montrose)"	"/rooms/11731464?s=HDQoE3ul"	15300480	11731464	99	0	1	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_all.txt"
29.7339798622243	-95.4970177362422	"Luxury Room in Elegant Home"	"/rooms/10331457?s=_kjO2dzo"	50521253	10331457	55	5	7	"2"	1.5	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.9343884809025	-95.6183106611421	"Southern Hospitality at its Best!"	"/rooms/9813862?s=_kjO2dzo"	20628846	9813862	35	4.5	5	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_all.txt"
29.7937363725124	-95.3733780817845	"Tiny Texas Urban House!"	"/rooms/8325005?s=ayaawVnC"	499201	8325005	47	5	66	"2"	1	0	1	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7361638243282	-95.4086978791875	"Sunny, Artistic studio in Montrose"	"/rooms/8732875?s=ayaawVnC"	23207155	8732875	75	5	32	"3"	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7312024187833	-95.4366805179278	"Perfectly Located Spacious Apt"	"/rooms/9812066?s=ayaawVnC"	44626312	9812066	89	5	32	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7475983772668	-95.4602302923734	"Luxury loft in Galleria"	"/rooms/12291479?s=ayaawVnC"	66247214	12291479	96	0	0	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7501772323505	-95.3680254620968	"Downtown Houston-  Apt"	"/rooms/7576524?s=ayaawVnC"	39724520	7576524	99	4.5	35	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7398313381439	-95.3855827337522	"Montrose-Midtown Junction"	"/rooms/11814938?s=ayaawVnC"	29416250	11814938	130	5	3	"4"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7451859512776	-95.3545463076633	"Downtown/Toyota Cnter/Ballpark Area"	"/rooms/7434567?s=ayaawVnC"	38944068	7434567	75	0	2	"2"	1	1	1	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.6833169081689	-95.3090868142101	"Cozy Duplex Apt \C\ by HobbyAirport"	"/rooms/5419512?s=ayaawVnC"	28095995	5419512	70	5	27	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7406410292332	-95.4690660060233	"Galleria Highrise Luxury Living"	"/rooms/7421331?s=ayaawVnC"	29348572	7421331	150	5	19	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7389940568785	-95.379842825406	"Midtown, Med Center, Main Street"	"/rooms/7698225?s=ayaawVnC"	15530412	7698225	123	4.5	25	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.748818126103	-95.6240945335497	"Energy Corridor 2 bedroom over pool"	"/rooms/12113470?s=ayaawVnC"	27537739	12113470	129	0	1	"4"	2	2	3	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7407630111753	-95.4677293882289	"High Rise Apartment"	"/rooms/6317967?s=ayaawVnC"	29348572	6317967	120	4.5	18	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.6825081185063	-95.3876774823269	"Beautiful 1BR Very Quiet/Med Center"	"/rooms/5931393?s=ayaawVnC"	30791125	5931393	86	5	27	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7412167436389	-95.4035029933203	"Montrose Guest House w/Pool/Hot Tub"	"/rooms/4223309?s=ayaawVnC"	21733507	4223309	165	5	127	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7518752268815	-95.5279256772669	"Beautiful wooded posh Memorial Area"	"/rooms/9975646?s=ayaawVnC"	46902376	9975646	104	5	4	"2"	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.737398402245	-95.3862074262467	"Heart of Montrose (Jack House)"	"/rooms/11707918?s=ayaawVnC"	15300480	11707918	99	5	5	"3"	1	1	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.740473479585	-95.4037994965918	"Museum District Casita"	"/rooms/5383745?s=ayaawVnC"	22856555	5383745	85	4.5	45	"3"	1	1	2	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.749317356	-95.3779506246281	"Midtown Furnished Apartments |111"	"/rooms/2291649?s=ayaawVnC"	10216006	2291649	105	5	3	"4"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7917240919924	-95.3804192995051	"Houston Heights Garage Apartment"	"/rooms/9298338?s=ayaawVnC"	10591970	9298338	85	5	12	"2"	1	0	1	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7957338061842	-95.5428183771815	"600sf Studio Apt in Nature Habitat"	"/rooms/1351639?s=ayaawVnC"	2955486	1351639	105	5	37	"3"	1	1	2	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7529478454186	-95.6198709613226	"great space in energy corridor"	"/rooms/12135830?s=ayaawVnC"	65140209	12135830	80	4.5	3	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7507224918879	-95.3673670590459	"Downtown Apartment w/ 2 Great Views"	"/rooms/11016241?s=ayaawVnC"	57162899	11016241	150	0	0	"4"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.6951143297388	-95.4131523221707	"Quiet Medical Center/NRG Location"	"/rooms/12070643?s=ayaawVnC"	61261045	12070643	87	0	2	"5"	1	1	1	"Condominium"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7485116481368	-95.3731551512973	"Views. Central. Parking. On Rail."	"/rooms/9330587?s=ayaawVnC"	437750	9330587	141	4	3	"6"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7609911085778	-95.3622897753603	"Downton Loft for Final Four"	"/rooms/12002117?s=ayaawVnC"	64181350	12002117	200	0	0	"2"	1	0	1	"Loft"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7271465787699	-95.4149784234699	"Beautiful Bungalow-Walk to Rice U!"	"/rooms/2123922?s=ayaawVnC"	499201	2123922	55	5	3	"6"	1	2	2	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7420625121003	-95.4681495426298	"Luxury Highrise Apartment"	"/rooms/10791710?s=ayaawVnC"	24498591	10791710	120	5	3	"3"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7326795997359	-95.3889713193586	"Charming Montrose Apartment"	"/rooms/5210642?s=ayaawVnC"	24620731	5210642	119	5	38	"5"	1	1	3	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7510634255086	-95.3687983595339	"DOWNTOWN HOUSTON HIGH-RISE"	"/rooms/10378264?s=ayaawVnC"	53422869	10378264	185	4.5	4	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7405384031198	-95.3688144727637	"New & Beautiful Downtown Townhouse"	"/rooms/11572343?s=ayaawVnC"	29961178	11572343	125	5	4	"6"	3.5	3	3	"House"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7574576580255	-95.3825533828651	"Modern 1BD Minutes from Downtown"	"/rooms/12068217?s=ayaawVnC"	64659283	12068217	154	0	1	"4"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7340725613866	-95.4382422714827	"Greenway Plaza/ Upper Kirby Urban"	"/rooms/12154299?s=ayaawVnC"	10216006	12154299	135	0	0	"4"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Houston--TX_entire.txt"
29.7340144509743	-95.5390674205046	"Comfy Room in Well-Placed Home"	"/rooms/7835813?s=wT7IJDNJ"	6245641	7835813	34	5	22	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.8014524328588	-95.4379854507634	"A Comfortable Place In The Heights"	"/rooms/9825969?s=wT7IJDNJ"	36171868	9825969	35	5	11	"1"	1.5	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7753202861479	-95.3571335057773	"Cozy single bedroom"	"/rooms/12087460?s=wT7IJDNJ"	64784550	12087460	38	0	2	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.8000712381527	-95.3510791143886	"Fabulous and new room with backyard"	"/rooms/8519026?s=wT7IJDNJ"	31982144	8519026	25	5	27	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.8945758232612	-95.4337458117856	"Nice Home stay w/ KING bed near IAH"	"/rooms/5151091?s=wT7IJDNJ"	16021339	5151091	38	5	49	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.6982127520374	-95.432844166497	"Med Centre,Galleria,Rice U,NRGstad"	"/rooms/3764030?s=wT7IJDNJ"	19280787	3764030	90	5	3	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7331201127455	-95.3662101756335	"Astrodome Suite in Downtown Houston"	"/rooms/10339692?s=wT7IJDNJ"	33821070	10339692	49	5	14	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.5648961584488	-95.1263853996071	"Bedroom in Clear Lake Area Home"	"/rooms/3038808?s=wT7IJDNJ"	12188341	3038808	26	4.5	93	"3"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.858279305201	-95.4992095867036	"Two cozy bedrooms-very private!!!"	"/rooms/5594167?s=wT7IJDNJ"	29006861	5594167	49	5	12	"4"	1	1	2	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7505165694014	-95.4022322783537	"Private Room w/ pool access"	"/rooms/10475980?s=wT7IJDNJ"	50825277	10475980	68	5	7	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7159284979446	-95.4151157196961	"Townhouse in Rice Village & Med Ctr"	"/rooms/9509475?s=wT7IJDNJ"	49276319	9509475	65	4.5	9	"3"	1.5	1	2	"Townhouse"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7794767423282	-95.4139643845386	"Private Room in great location"	"/rooms/5268772?s=wT7IJDNJ"	9504036	5268772	60	5	9	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7562349030157	-95.3806666016275	"SUPERB LOCATION. Montrose/Midtown S"	"/rooms/10433473?s=wT7IJDNJ"	19352015	10433473	50	0	2	"1"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7357372628095	-95.4806881594494	"Room by the Galleria"	"/rooms/10730613?s=wT7IJDNJ"	33693825	10730613	33	4.5	5	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7712430418671	-95.3969157122236	"Private Paradise in the City!"	"/rooms/6094767?s=wT7IJDNJ"	3157280	6094767	53	0	2	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7607218586652	-95.7127305534344	"Energy Corridor/Katy House"	"/rooms/9154070?s=wT7IJDNJ"	47656229	9154070	65	5	7	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.6651476189382	-95.5811832601923	"Bright private room"	"/rooms/10790792?s=wT7IJDNJ"	52679577	10790792	33	4.5	3	"2"	2	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7547384639167	-95.3893759650986	"Room w. amazing Skyline view!"	"/rooms/12229336?s=wT7IJDNJ"	40298041	12229336	75	0	0	"1"	1	1	1	"Townhouse"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.740357767901	-95.5192363609814	"Room for Rent - Galleria Area"	"/rooms/12364195?s=wT7IJDNJ"	49190318	12364195	35	0	0	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.8050961571862	-95.3668143178041	"Charming Private Bed & Bath"	"/rooms/2831081?s=wT7IJDNJ"	14482974	2831081	47	5	19	"1"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.6707368204797	-95.5018954529037	"Suburban/Urban Room in Empty Nest"	"/rooms/6576607?s=wT7IJDNJ"	34400312	6576607	40	5	9	"4"	1	1	2	"Townhouse"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7416209993642	-95.345906798265	"Cozy 1BR/BA near DT, 15min frm HOB"	"/rooms/10910250?s=wT7IJDNJ"	29156280	10910250	65	5	3	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7223848400836	-95.3920954665628	"Museum District in Houston Texas"	"/rooms/1428416?s=wT7IJDNJ"	7681828	1428416	80	5	44	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
29.7362802538129	-95.4398417606517	"Private room in Greenway/Galleria!"	"/rooms/9343982?s=wT7IJDNJ"	3921700	9343982	60	5	6	"1"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Houston--TX_private.txt"
34.0459382366903	-118.250240328053	"Bedroom in downtown Los Angeles"	"/rooms/7275130?s=CizPSLTS"	11105868	7275130	60	5	27	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0825536431587	-118.302228578856	"Spacious. Bright apt with parking"	"/rooms/11610903?s=R1_ydxSO"	10543496	11610903	79	4.5	3	"2"	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0571027215669	-118.325109690212	"Huge Central 2Bed 2Bath w Parking"	"/rooms/7881203?s=R1_ydxSO"	7426511	7881203	195	5	16	"4"	2	2	2	"Condominium"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0959414808509	-118.271410378531	"Silver Lake Modern Cabin w/Views"	"/rooms/8151515?s=R1_ydxSO"	2356898	8151515	112	5	29	"2"	1	0	1	"Cabin"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0060558895624	-118.392118176396	"Nice apartment in a condominium"	"/rooms/11971289?s=fdJPHU2f"	5851443	11971289	129	0	0	"4"	2	2	4	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.05647686492	-118.252628728645	"<U+30C0><U+30A6><U+30F3><U+30BF><U+30A6><U+30F3><U+306E><U+591C><U+666F><U+304C><U+7DBA><U+9E97><U+306A><U+304A><U+90E8><U+5C4B>"	"/rooms/4227142?s=fdJPHU2f"	18124008	4227142	70	5	106	"2"	1	1	2	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0710020326581	-118.260980889705	"Cozy 1BD Room with Pool and Parking"	"/rooms/4341243?s=08HLCOSH"	22537781	4341243	70	5	11	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0998492503221	-118.137142472302	"Loft in Downtown Pasadena/Alhambra"	"/rooms/11103145?s=gpaXZZVp"	57664594	11103145	25	0	0	"1"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0649118003965	-118.404283678555	"Signature Beverly Hills Studio"	"/rooms/10436466?s=edQ5JrAq"	22921031	10436466	117	4.5	11	"2"	1	0	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0890693168682	-118.322923731909	"Hollywood Private Bedroom w/Balcony"	"/rooms/9392693?s=edQ5JrAq"	45941379	9392693	49	5	11	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.1180645570488	-118.207817987841	"Hillside Master Bedroom"	"/rooms/6898039?s=edQ5JrAq"	32779822	6898039	80	5	32	"2"	2	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.1129700411994	-118.203944015007	"Vintage Craftsman Home in Hip L.A."	"/rooms/11207904?s=wC9zn4Ci"	4714374	11207904	50	5	5	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0999414911541	-118.28350300268	"Los Feliz Oasis Flat w/ Pool & Spa"	"/rooms/5153023?s=wC9zn4Ci"	16262088	5153023	139	5	104	"3"	1	1	1	"House"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.016092864259	-118.311116186127	"Cozy Guest Suite"	"/rooms/7367720?s=wC9zn4Ci"	3685144	7367720	79	5	29	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0949502079651	-118.251138315667	"Room 1 in Echo Park hillside house"	"/rooms/581058?s=wC9zn4Ci"	959023	581058	55	5	81	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.1482997377785	-118.127616931735	"Simple room in modern bright condo"	"/rooms/5652968?s=wC9zn4Ci"	6671269	5652968	75	5	12	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.146283072853	-117.972074543172	"No.2 Pasadena,Arcadia,Monrovia"	"/rooms/5026994?s=gu6L0wgk"	20988354	5026994	67	4.5	39	"2"	1	1	1	"Villa"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0776689144137	-118.349898494277	"<U+2B50><U+FE0F>Prvt Rm+Bath Hollywood Eco-Oasis!"	"/rooms/1677894?s=gu6L0wgk"	8874649	1677894	71	5	92	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0610934748029	-118.246277094333	"Resort-style Private Bed/Bathroom"	"/rooms/11571391?s=gu6L0wgk"	41290955	11571391	58	5	3	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0774086551449	-118.267404761589	"Bed & Bath in Hip Silver Lake"	"/rooms/1606395?s=G92i17W8"	8557893	1606395	52	5	79	"1"	3	1	1	"Bed & Breakfast"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0452574394165	-118.251687512011	"1 Bedroom Apartment in LA!"	"/rooms/8425251?s=G92i17W8"	44370657	8425251	110	4.5	7	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0533143589212	-118.332277640536	"Budget Traveler's Mid-City Haven"	"/rooms/8081426?s=G92i17W8"	9667242	8081426	48	4.5	27	"3"	1	1	2	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
33.7698305660676	-118.132210626923	"Beautiful, Water view Condo"	"/rooms/9024916?s=G92i17W8"	12373881	9024916	129	5	5	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0371600807895	-118.385493600552	"Lush Guesthouse, Centrally Located"	"/rooms/10424720?s=sbStnxjN"	53692003	10424720	120	0	2	"2"	1	1	1	"House"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.1578028901286	-118.354698861403	"Vintage meets modern in Toluca Lake"	"/rooms/9390947?s=OKMrCNGp"	33153458	9390947	79	5	13	"2"	1	1	1	"Condominium"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.1300366114829	-118.239833021858	"Hillside Urban Cabin Studio"	"/rooms/8462280?s=OKMrCNGp"	44547017	8462280	62	5	7	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0975200168806	-118.256374984869	"Silver Lake Mid-century Modern"	"/rooms/5447718?s=3RgiVRNf"	27957225	5447718	60	5	24	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0072985523509	-118.348345417854	"Centrally Located Studio Apartment"	"/rooms/1007258?s=3RgiVRNf"	2410125	1007258	79	4.5	91	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.0753653553554	-118.297989746662	"Sundrenched 1br Artist Home"	"/rooms/9754608?s=3RgiVRNf"	2068961	9754608	109	5	4	"2"	1	1	1	"Apartment"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.05806012349	-118.292127710562	"Best deal in LA! Own room w lock! a"	"/rooms/3405746?s=D5RuU1ri"	1466173	3405746	39	4	35	"1"	1.5	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0555242463324	-118.366949409353	"Beverly Hills Adjacent; 1Bed1Bath"	"/rooms/11719359?s=D5RuU1ri"	16440165	11719359	74	4.5	4	"2"	1	1	1	"Apartment"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.0912995262343	-118.324341671238	"Guest House in Hollywood"	"/rooms/3678271?s=D5RuU1ri"	16188262	3678271	85	4.5	124	"2"	1	0	1	"House"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
34.1024843759656	-118.400153006881	"90210 Mansion Among Hollywood Stars"	"/rooms/803076?s=D5RuU1ri"	407204	803076	85	4.5	262	"2"	1	1	1	"House"	"Private room"	"airbnb_scrape_Los-Angeles_all.txt"
34.134976798727	-118.07507649107	"Mid Century Guest House with Pool"	"/rooms/11620599?s=-ou4e7Rz"	49902835	11620599	106	5	6	"2"	1	0	1	"House"	"Entire home/apt"	"airbnb_scrape_Los-Angeles_all.txt"
